"country","strike_id","date","location","area","type_of_attack","confirmed_possible_us_strike","air_strike_","drone_strike","min_strikes","max_strikes","min_people_killed","max_people_killed","min_civilians_killed","max_civilians_killed","min_children_killed","max_children_killed","min_people_injured","max_people_injured","strike_link","extra","year","house_majority_party","senate_majority_party","presidential_party","unified_","index","med_strikes","med_people_killed","med_civilians_killed","med_children_killed","med_people_injured","legislative_unified_","min_military_killed","max_military_killed","med_military_killed"
"Yemen","YEM261",2017-01-28,"Yakla","Bayda","US air and ground operation
Special forces air assault and air support, possibly drone","Confirmed",0,0,1,1,39,39,25,25,10,10,7,7,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM261",NA,2017,"Republican","Republican","Republican","Republican",NA,1,39,25,10,7,"Republican",14,14,14
"Yemen","YEM262",2017-01-30,"Baihan","Shabwa","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM262",NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM263",2017-03-02,"Unknown","Across central Yemen","US air or drone strikes","Confirmed",1,0,25,25,2,12,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM263",NA,2017,"Republican","Republican","Republican","Republican",NA,25,7,0,0,0,"Republican",2,12,7
"Yemen","YEM264",2017-03-03,"Unknown","Yemen","US air or drone strikes","Confirmed",1,0,5,10,1,8,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM264",NA,2017,"Republican","Republican","Republican","Republican",NA,7.5,4.5,0,0,0,"Republican",1,8,4.5
"Yemen","YEM265",2017-03-04,"Ahwar","Abyan","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM265",NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM267",2017-03-31,"Unknown","Unknown","US air or drone strikes","Confirmed",1,0,10,10,0,0,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM267",NA,2017,"Republican","Republican","Republican","Republican",NA,10,0,0,0,0,"Republican",0,0,0
"Yemen","YEM268",2017-04-02,"Unknown","Shabwah","US air or drone strikes","Confirmed",1,0,20,20,0,0,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM268",NA,2017,"Republican","Republican","Republican","Republican",NA,20,0,0,0,0,"Republican",0,0,0
"Yemen","YEM269",2017-04-18,"Unknown","Marib","US air or drone strike","Confirmed",1,1,1,1,3,4,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM269",NA,2017,"Republican","Republican","Republican","Republican",NA,1,3.5,0,0,0,"Republican",3,4,3.5
"Yemen","YEM270",2017-04-23,"al Said","Shabwah","US air or drone strike","Confirmed",1,1,1,1,3,8,3,8,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM270",NA,2017,"Republican","Republican","Republican","Republican",NA,1,5.5,5.5,0,0,"Republican",0,0,0
"Yemen","YEM271",2017-04-24,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,8,8,0,0,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM271",NA,2017,"Republican","Republican","Republican","Republican",NA,8,0,0,0,0,"Republican",0,0,0
"Yemen","YEM272",2017-04-29,"Unknown","Marib","US air or drone strike","Confirmed",1,1,1,1,4,5,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM272",NA,2017,"Republican","Republican","Republican","Republican",NA,1,4.5,0,0,0,"Republican",4,5,4.5
"Yemen","YEM273",2017-04-29,"Unknown","Shabwah","US air or drone strike","Confirmed",1,0,1,1,3,3,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM273",NA,2017,"Republican","Republican","Republican","Republican",NA,1,3,0,0,0,"Republican",3,3,3
"Yemen","YEM274",2017-05-23,"Al Sirim area","Marib","US air and ground operation
Special forces raid with air strikes, possibly drone","Confirmed",0,0,1,1,7,12,5,5,0,1,5,6,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM274",NA,2017,"Republican","Republican","Republican","Republican",NA,1,9.5,5,0.5,5.5,"Republican",2,7,4.5
"Yemen","YEM275",2017-06-16,"Al Naqba","Shabwah","US air or drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM275",NA,2017,"Republican","Republican","Republican","Republican",NA,1,2.5,0,0,0,"Republican",2,3,2.5
"Yemen","YEM276",2017-07-01,"Al Wadei","Abyan","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,"https://www.thebureauinvestigates.com/2017/01/13/yemen-reported-us-covert-actions-2017/#YEM276",NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM277",2017-08-13,"Marakishah","Abyan","US air or drone strike","Confirmed",1,1,1,1,0,3,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1.5,0,0,0,"Republican",0,3,1.5
"Yemen","YEM278",2017-09-09,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,3,3,2,7,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,3,4.5,0,0,0,"Republican",2,7,4.5
"Yemen","YEM280",2017-10-04,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,1,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1.5,0,0,0,"Republican",1,2,1.5
"Yemen","YEM281",2017-10-08,"Raghwan","Marib","US air or drone strike","Confirmed",1,1,1,1,5,5,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,5,0,0,0,"Republican",5,5,5
"Yemen","YEM282",2017-10-16,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,2,2,50,50,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,2,50,0,0,0,"Republican",50,50,50
"Yemen","YEM283",2017-10-19,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,5,5,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,5,0,0,0,"Republican",5,5,5
"Yemen","YEM284",2017-10-19,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,7,7,0,0,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,7,0,0,0,0,"Republican",0,0,0
"Yemen","YEM285",2017-10-25,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,2,2,9,13,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,2,11,0,0,0,"Republican",9,13,11
"Yemen","YEM286",2017-11-02,"Al Wadi","Marib","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM287",2017-11-10,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM288",2017-11-11,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Yemen","YEM289",2017-11-12,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM290",2017-11-19,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,1,1,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM291",2017-11-20,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,2,2,5,5,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,2,5,0,0,0,"Republican",5,5,5
"Yemen","YEM292",2017-11-23,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,1,1,2,2,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,2,0,0,0,"Republican",2,2,2
"Yemen","YEM293",2017-11-25,"Unknown","Shabwah","US air or drone strike","Confirmed",1,1,1,1,5,7,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,6,0,0,0,"Republican",5,7,6
"Yemen","YEM294",2017-11-26,"Qaifa","Bayda","US air or drone strike","Confirmed",1,1,1,1,3,3,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,3,0,0,0,"Republican",3,3,3
"Yemen","YEM295",2017-12-15,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Yemen","YEM296",2017-12-19,"Unknown","Marib","US air or drone strike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2017,"Republican","Republican","Republican","Republican",NA,1,1,0,0,0,"Republican",1,1,1
"Yemen","YEM297",2018-01-01,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,0,2,0,2,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,1,1,0,0,"Republican",0,0,0
"Yemen","YEM298",2018-01-26,"Said","Shabwah","US air or drone strike","Confirmed",1,1,1,1,7,7,7,7,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,7,7,0,0,"Republican",0,0,0
"Yemen","YEM299",2018-01-29,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,8,8,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,8,0,0,0,0,"Republican",0,0,0
"Yemen","YEM300",2018-02-11,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,6,6,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,6,0,0,0,"Republican",6,6,6
"Yemen","YEM301",2018-02-16,"Unknown","Bayda","US air or drone strike","Confirmed",1,1,1,1,2,3,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,2.5,0,0,0,"Republican",2,3,2.5
"Yemen","YEM302",2018-02-28,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,4,4,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,4,0,0,0,0,"Republican",0,0,0
"Yemen","YEM303",2018-03-05,"Unknown","Hadramout","US air or drone strike","Confirmed",1,1,1,1,1,4,0,1,0,1,0,1,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,2.5,0.5,0.5,0.5,"Republican",1,3,2
"Yemen","YEM304",2018-03-07,"Al Hudhi","Hadramout","US air or drone strike","Confirmed",1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,1,1,0,0,"Republican",0,0,0
"Yemen","YEM305",2018-03-08,"Unknown","Hadramout","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM306",2018-03-09,"Al Abr","Hadramout","US air or drone strike","Possible",1,1,1,1,6,6,0,6,0,1,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,6,3,0.5,0,"Republican",6,0,3
"Yemen","YEM307",2018-03-22,"Wadi Abida","Marib","US air or drone strike","Possible",1,1,1,1,5,7,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,6,0,0,0,"Republican",5,7,6
"Yemen","YEM308",2018-03-26,"Unknown","Hadramout","US air or drone strike","Confirmed",1,0,3,3,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,3,0,0,0,0,"Republican",0,0,0
"Yemen","YEM309",2018-03-29,"Sawmaah","Bayda","US air or drone strike","Confirmed",1,1,1,1,3,4,0,3,0,0,0,2,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,3.5,1.5,0,1,"Republican",3,1,2
"Yemen","YEM310",2018-04-11,"Unknown","Hadramout","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM311",2018-04-23,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM312",2018-04-30,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,2,2,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,2,0,0,0,0,"Republican",0,0,0
"Yemen","YEM313",2018-05-14,"Unknown","Shabwah","US air or drone strike","Confirmed",1,1,1,1,2,3,0,1,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,2.5,0.5,0,0,"Republican",2,2,2
"Yemen","YEM314",2018-06-23,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM315",2018-06-30,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM316",2018-07-22,"Unknown","Hadramout","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM317",2018-07-24,"Unknown","Hadramout","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM318",2018-08-14,"Unknown","Unknown","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM319",2018-09-09,"Ahwar","Abyan","US air or drone strike","Confirmed",1,0,1,1,4,4,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,4,0,0,0,"Republican",4,4,4
"Yemen","YEM320",2018-09-18,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,0,0,0,0,"Republican",0,0,0
"Yemen","YEM321",2018-11-25,"al Qrishia","Bayda","US air or drone strike","Confirmed",1,1,1,1,5,8,0,0,0,0,0,0,NA,NA,2018,"Republican","Republican","Republican","Republican",NA,1,6.5,0,0,0,"Republican",5,8,6.5
"Yemen","YEM322",2019-01-01,"Unknown","Marib","US air or drone strike","Confirmed",1,0,1,1,1,1,0,0,0,0,0,0,NA,NA,2019,"Democrat","Republican","Republican","No",NA,1,1,0,0,0,"No",1,1,1
"Yemen","YEM323",2019-03-31,"Unknown","Bayda","US air or drone strike","Confirmed",1,0,6,6,0,0,0,0,0,0,0,0,NA,NA,2019,"Democrat","Republican","Republican","No",NA,6,0,0,0,0,"No",0,0,0
"Yemen","YEM324",2019-06-24,"Dhi Naim","Badya","US air or drone strike","Confirmed",1,0,1,1,0,5,0,0,0,0,0,0,NA,NA,2019,"Democrat","Republican","Republican","No",NA,1,2.5,0,0,0,"No",0,5,2.5
"Pakistan","B1",2004-06-17,"Wana","South Waziristan",NA,NA,NA,NA,NA,NA,6,8,2,2,2,2,1,1,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B1","http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#",2004,"Republican","Republican","Republican","Republican","1",NA,7,2,2,1,"Republican",4,6,5
"Pakistan","B2",2005-05-08,"Toorikhel","North Waziristan",NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B2",NA,2005,"Republican","Republican","Republican","Republican","2",NA,2,0,0,0,"Republican",2,2,2
"Pakistan","B3",2005-11-05,"Mosaki","North Waziristan",NA,NA,NA,NA,NA,NA,8,8,3,8,2,3,1,1,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B3",NA,2005,"Republican","Republican","Republican","Republican","3",NA,8,5.5,2.5,1,"Republican",5,0,2.5
"Pakistan","B4",2005-12-01,"Haisori","North Waziristan",NA,NA,NA,NA,NA,NA,6,6,2,3,2,2,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B4",NA,2005,"Republican","Republican","Republican","Republican","4",NA,6,2.5,2,0,"Republican",4,3,3.5
"Pakistan","B5",2006-01-13,"Damadola","Bajaur Agency",NA,NA,NA,NA,NA,NA,13,22,10,18,5,6,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B5",NA,2006,"Republican","Republican","Republican","Republican","5",NA,17.5,14,5.5,0,"Republican",3,4,3.5
"Pakistan","B6",2006-10-30,"Chenegai","Bajaur Agency",NA,NA,NA,NA,NA,NA,81,83,80,82,68,70,3,3,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B6",NA,2006,"Republican","Republican","Republican","Republican","6",NA,82,81,69,3,"Republican",1,1,1
"Pakistan","B7",2007-01-16,"Zamazola","South Waziristan",NA,NA,NA,NA,NA,NA,8,8,8,8,1,1,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B7",NA,2007,"Democrat","Democrat","Republican","No","7",NA,8,8,1,0,"Democrat",0,0,0
"Pakistan","B8",2007-04-27,"Saidgai","North Waziristan",NA,NA,NA,NA,NA,NA,3,4,3,4,0,0,3,9,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B8",NA,2007,"Democrat","Democrat","Republican","No","8",NA,3.5,3.5,0,6,"Democrat",0,0,0
"Pakistan","B9",2007-06-19,"Mami Rogha","North Waziristan",NA,NA,NA,NA,NA,NA,20,34,0,34,0,0,10,15,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B9",NA,2007,"Democrat","Democrat","Republican","No","9",NA,27,17,0,12.5,"Democrat",20,0,10
"Pakistan","B10",2007-11-02,"Danda Darpakhel","North Waziristan",NA,NA,NA,NA,NA,NA,5,10,0,0,0,0,6,12,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B10",NA,2007,"Democrat","Democrat","Republican","No","10",NA,7.5,0,0,9,"Democrat",5,10,7.5
"Pakistan","B11",2007-12-03,"Jani Khel","Bannu Frontier Region",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B11",NA,2007,"Democrat","Democrat","Republican","No","11",NA,0,0,0,1,"Democrat",0,0,0
"Pakistan","B12",2008-01-29,"Mir Ali","North Waziristan",NA,NA,NA,NA,NA,NA,12,15,4,6,2,3,1,2,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B12",NA,2008,"Democrat","Democrat","Republican","No","12",NA,13.5,5,2.5,1.5,"Democrat",8,9,8.5
"Pakistan","B13",2008-02-28,"Azam Warsak","South Waziristan",NA,NA,NA,NA,NA,NA,10,13,0,0,0,0,6,16,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B13",NA,2008,"Democrat","Democrat","Republican","No","13",NA,11.5,0,0,11,"Democrat",10,13,11.5
"Pakistan","B14",2008-03-16,"Dhook Pir Bagh","South Waziristan",NA,NA,NA,NA,NA,NA,18,20,0,4,0,0,5,9,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B14",NA,2008,"Democrat","Democrat","Republican","No","14",NA,19,2,0,7,"Democrat",18,16,17
"Pakistan","B15",2008-05-14,"Damadola","Bajaur Agency",NA,NA,NA,NA,NA,NA,12,20,4,6,1,4,9,9,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B15",NA,2008,"Democrat","Democrat","Republican","No","15",NA,16,5,2.5,9,"Democrat",8,14,11
"Pakistan","B16",2008-06-14,"Makeen","South Waziristan",NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B16",NA,2008,"Democrat","Democrat","Republican","No","16",NA,1,0.5,0,0,"Democrat",1,0,0.5
"Pakistan","B17",2008-07-28,"Zeralita","South Waziristan",NA,NA,NA,NA,NA,NA,7,12,1,5,0,2,3,3,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B17",NA,2008,"Democrat","Democrat","Republican","No","17",NA,9.5,3,1,3,"Democrat",6,7,6.5
"Pakistan","B18",2008-08-12,"Bhaggar","South Waziristan",NA,NA,NA,NA,NA,NA,12,25,0,5,0,0,0,4,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B18",NA,2008,"Democrat","Democrat","Republican","No","18",NA,18.5,2.5,0,2,"Democrat",12,20,16
"Pakistan","B19",2008-08-20,"Zari Noor","South Waziristan",NA,NA,NA,NA,NA,NA,6,12,0,0,0,0,5,5,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B19",NA,2008,"Democrat","Democrat","Republican","No","19",NA,9,0,0,5,"Democrat",6,12,9
"Pakistan","B20",2008-08-27,"Ganki Khel","South Waziristan",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4,4,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B20",NA,2008,"Democrat","Democrat","Republican","No","20",NA,0,0,0,4,"Democrat",0,0,0
"Pakistan","B21",2008-08-30,"Korzai","South Waziristan",NA,NA,NA,NA,NA,NA,4,5,0,0,0,0,4,4,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B21",NA,2008,"Democrat","Democrat","Republican","No","21",NA,4.5,0,0,4,"Democrat",4,5,4.5
"Pakistan","B22",2008-08-30,"Miram Shah","North Waziristan",NA,NA,NA,NA,NA,NA,6,11,2,9,1,4,2,8,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B22",NA,2008,"Democrat","Democrat","Republican","No","22",NA,8.5,5.5,2.5,5,"Democrat",4,2,3
"Pakistan","B23",2008-09-02,"Unknown","North Waziristan",NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,1,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B23",NA,2008,"Democrat","Democrat","Republican","No","23",NA,5,0,0,0.5,"Democrat",0,10,5
"Pakistan","B24",2008-09-04,"Mohammad Khel","North Waziristan",NA,NA,NA,NA,NA,NA,5,7,0,0,0,0,3,4,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B24",NA,2008,"Democrat","Democrat","Republican","No","24",NA,6,0,0,3.5,"Democrat",5,7,6
"Pakistan","B25",2008-09-05,"Gurwak","North Waziristan",NA,NA,NA,NA,NA,NA,5,12,5,7,3,4,0,0,"http://www.thebureauinvestigates.com/2011/08/10/the-bush-years-2004-2009/#B25",NA,2008,"Democrat","Democrat","Republican","No","25",NA,8.5,6,3.5,0,"Democrat",0,5,2.5
